external_id,sensor_id,label,location,parameter,parameter_unit,instrument,data_owner,measurement_type,gap_tolerance
d727b9af25654fc790a2af02d90af573,70075,Cuvette_Beech_Mixed_1_24m_shade_left_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b24dc2fbf2b84da69d5290c6bcc0e6ef,70075,Cuvette_Beech_Mixed_1_24m_shade_left_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3f33064234ae47148898f6ed52062f2e,70075,Cuvette_Beech_Mixed_1_24m_shade_left_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
49951316feb84af8bc1fe38e9c6dce8b,70075,Cuvette_Beech_Mixed_1_24m_shade_left_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
cfa29e4ce85b424d96d8da1a09209fb6,70075,Cuvette_Beech_Mixed_1_24m_shade_left_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
402b1913fc034fb4bdd3860bef882919,70075,Cuvette_Beech_Mixed_1_24m_shade_left_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
e50bc603400b43fbb2cc9b46d44a91fe,70075,Cuvette_Beech_Mixed_1_24m_shade_left_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
99ca969c94254bb09c7b17c5bede699c,70075,Cuvette_Beech_Mixed_1_24m_shade_left_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
a7dd7d080e504a0db4e41dc5d5e705fa,70075,Cuvette_Beech_Mixed_1_24m_shade_left_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
24affb920ccd475ebb9908a8e8ef32a9,70075,Cuvette_Beech_Mixed_1_24m_shade_left_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3b9bcd1eb15e4c86b030ea65a8707e05,70076,Cuvette_Beech_Mixed_1_26m_sun_left,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3d37574b28a14b1487b9fcdd6d2e19cd,70076,Cuvette_Beech_Mixed_1_26m_sun_left,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
f940e15be5eb4857a4e05411e08e0e9a,70076,Cuvette_Beech_Mixed_1_26m_sun_left,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
57cf369d511247baaefb78218577638d,70076,Cuvette_Beech_Mixed_1_26m_sun_left,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ff053631377e493b8a6514816287b0c7,70076,Cuvette_Beech_Mixed_1_26m_sun_left,Ecosense_MainTower,RelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
4ec75d9e4312407bb896935c4896c90e,70076,Cuvette_Beech_Mixed_1_26m_sun_left,Ecosense_MainTower,Temperature,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
69964b60cbde4d358fbba68998665812,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch0,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
74540085bf434aaa913a4fb5a73afe87,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch1,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
25692add45504f1db5bdc4a363324b0e,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
e3b5a586c7f8499d9fa72333650db70f,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
81e4a83437bb448aa572e37d77c3bd31,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
8f6cf010241a4df28f1d16b72284888a,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b3e8532a25fc456cb6ae0a00bf06adf5,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
f52ed8ad3c7a404c94bb6c51f831ea82,70076,Cuvette_Beech_Mixed_1_26m_sun_left_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b456774e7a124aa195d281e2b2801330,70076,Cuvette_Beech_Mixed_1_26m_sun_left_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
fcda917df1474349b642e88d716cee37,70076,Cuvette_Beech_Mixed_1_26m_sun_left_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
84ae3a06486f41ae842d64cea2e998e4,70076,Cuvette_Beech_Mixed_1_26m_sun_left_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
30441bbe9c194a2189c823201831d10e,70076,Cuvette_Beech_Mixed_1_26m_sun_left_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
aebb8d8b2c7547fc99c5a18d3dd7006a,70060,Cuvette_Beech_Mixed_1_26m_sun_right,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
d71b5b181bb445fdba4824a6f4e9a4f2,70060,Cuvette_Beech_Mixed_1_26m_sun_right,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
4dbf003e28994d4e85de1ffa9e7ef1ec,70060,Cuvette_Beech_Mixed_1_26m_sun_right,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
f4509c799a284023ae6e4c2ff5b79190,70060,Cuvette_Beech_Mixed_1_26m_sun_right,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
a186c2ccc124438bb44621fd6c03354b,70060,Cuvette_Beech_Mixed_1_26m_sun_right,Ecosense_MainTower,RelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
540d537427814585a796b4e493d02516,70060,Cuvette_Beech_Mixed_1_26m_sun_right,Ecosense_MainTower,Temperature,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
9dbe36d8f62b45968030552676f22f56,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch0,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3f29018992f04c1bac11ccd082813d87,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch1,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
24bda647d2034d48aba740af99ac09bd,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
58846e7a67694de79c88b837c9526ac0,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
39e7cda84da64859adb6641f26d46330,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3c67da2f57574466a2d7915bb1dda44b,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
d4f5eb6c85dd470c96443b12e4365c0e,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b62391643eb8439ab0c13f684ccf1dae,70060,Cuvette_Beech_Mixed_1_26m_sun_right_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
290e8f0344974774954aba911f265031,70060,Cuvette_Beech_Mixed_1_26m_sun_right_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
6ad2a45b131742598812fee999eb26a4,70060,Cuvette_Beech_Mixed_1_26m_sun_right_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
a50238544ddc4f2aac597813d6c576b8,70060,Cuvette_Beech_Mixed_1_26m_sun_right_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
1aff82921b01403da5f0aee6e3a67ac6,70060,Cuvette_Beech_Mixed_1_26m_sun_right_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
5220fae1857e41f985cf130019ddc52b,70049,Cuvette_Beech_Mixed_2_24m_shade_left,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
587026b573cc4117a016eb8fb376459a,70049,Cuvette_Beech_Mixed_2_24m_shade_left,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ef6be906f5484938aa4d7e70c133da97,70049,Cuvette_Beech_Mixed_2_24m_shade_left,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
7f8ddbd6fe0a4701a417885803a0f810,70049,Cuvette_Beech_Mixed_2_24m_shade_left,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ac8611dedec44d0db6fab2849e6158ba,70049,Cuvette_Beech_Mixed_2_24m_shade_left,Ecosense_MainTower,RelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ea68c3f896f1422f9200d5e311430449,70049,Cuvette_Beech_Mixed_2_24m_shade_left,Ecosense_MainTower,Temperature,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3a88d6e8601544cf81e4374e642151c4,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch0,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3f4a413431e445cc891c26d833b771e5,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch1,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
be73a09cdce148f49307b473b979ad6e,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ab403d4e6d54474abaa9f3efa6a1a7ee,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
7f1b598ff56449a18588ccf29ca15be6,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b08864818b3e4d2d94fae842e01845da,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
038e432782be414a9250e41ae0b1b562,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
1d5b7dc30ad7402292c7148ab98dea72,70049,Cuvette_Beech_Mixed_2_24m_shade_left_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
712fc84d9816481e8437af870f809835,70049,Cuvette_Beech_Mixed_2_24m_shade_left_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
3fd9f5ffa7e5465894f275410ea6f6a1,70049,Cuvette_Beech_Mixed_2_24m_shade_left_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
8ee3af9d57e64890959f547138e54334,70049,Cuvette_Beech_Mixed_2_24m_shade_left_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
bdc2497ccf2b4e88b8a1a75d2e2c750a,70049,Cuvette_Beech_Mixed_2_24m_shade_left_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
09d99b96aa924829bf076f55ab27c53f,70071,Cuvette_Beech_Mixed_2_24m_shade_right,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
13447915b5174a9bb1852eb7bb16b6eb,70071,Cuvette_Beech_Mixed_2_24m_shade_right,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
0aef91c11f67452ca7c631fdd3906baa,70071,Cuvette_Beech_Mixed_2_24m_shade_right,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
70cfb5fe7fac4820b406ec26b40e2fc5,70071,Cuvette_Beech_Mixed_2_24m_shade_right,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
9ace0ed3f770405798c41cc5c19c1dad,70071,Cuvette_Beech_Mixed_2_24m_shade_right,Ecosense_MainTower,RelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
fc58608d38d0455188fbad4276242811,70071,Cuvette_Beech_Mixed_2_24m_shade_right,Ecosense_MainTower,Temperature,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
1222d5bf4916439cb033c9db00a61191,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch0,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
e60353465d8a48ab958895f7e2a8a607,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch1,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
165a2e2ff52d4a769781e4d30e812b29,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
9a6cde9070a34f33bb7b448c5e3598c8,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
6a3a9cdab8314183a2fee72b3bea1afb,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
8ed989377a4e46d5ad0c1cc58e57d72d,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
80c57b02e146459e842a4f39e7f3e76c,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
9d99ff09ee5c4aa1a37632f78b13b8b3,70071,Cuvette_Beech_Mixed_2_24m_shade_right_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
af4eae6e1d3a41aa9a37bdd76dd5af57,70071,Cuvette_Beech_Mixed_2_24m_shade_right_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
cc476b6f393240e2a1124a1c7a4e6679,70071,Cuvette_Beech_Mixed_2_24m_shade_right_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
30cb01d63a7a40168afded4ab3edf8cd,70071,Cuvette_Beech_Mixed_2_24m_shade_right_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
5e8a75c30bd248b188dfc42e525b6d46,70071,Cuvette_Beech_Mixed_2_24m_shade_right_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
1470e96bf65d4d0c8f25a85431a7af2d,70072,Cuvette_Beech_Mixed_2_26m_sun_left,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
580c2bfb3f71486daafdb03afb4dd06d,70072,Cuvette_Beech_Mixed_2_26m_sun_left,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
357bc67e81874526ae93bf3845d0b77c,70072,Cuvette_Beech_Mixed_2_26m_sun_left,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
7954a2a105d04c25adcc7a64a63cce67,70072,Cuvette_Beech_Mixed_2_26m_sun_left,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
be40b9546e00459ab88b5b5c2fddd875,70072,Cuvette_Beech_Mixed_2_26m_sun_left,Ecosense_MainTower,RelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
744890941be944238d636185d0d1ce02,70072,Cuvette_Beech_Mixed_2_26m_sun_left,Ecosense_MainTower,Temperature,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
7a33fd5c308247cb81544ff34597c616,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch0,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
c21af4d314084249bbd5e8e2bed1535f,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch1,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
e3370177603a48c3b6d5efa0fd947172,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
8a0dbef25db049bcad0019e5283b4d11,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
d8281338507e46a685ed3fff5e6a3c41,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
6b8436d929724b3bbbd6510e84a44ee3,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
cc58a4ddde584288be5b0d636e28ced3,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
88b774944f4a4071bc2370c6202f9414,70072,Cuvette_Beech_Mixed_2_26m_sun_left_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
5deab0bdbdf841178543592a0ec9b9e3,70072,Cuvette_Beech_Mixed_2_26m_sun_left_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
8478d97c0b0a4a2ab7451609c7235250,70072,Cuvette_Beech_Mixed_2_26m_sun_left_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
4722b598f2504be1bb21d81d04488dd3,70072,Cuvette_Beech_Mixed_2_26m_sun_left_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
7502bf83317a40d18c31af8a8d8415b9,70072,Cuvette_Beech_Mixed_2_26m_sun_left_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
02935fd494e9424bb3dedd66f3591f02,70110,Cuvette_Beech_Mixed_2_27m_sun_right,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
bc01173e897d450b8e5d863c60be06f1,70110,Cuvette_Beech_Mixed_2_27m_sun_right,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
4c03af0ecd4a4d9eba0c45aefc600056,70110,Cuvette_Beech_Mixed_2_27m_sun_right,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
a03649bb3de146909e13be7f38029cf9,70110,Cuvette_Beech_Mixed_2_27m_sun_right,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
96d7a090181a4cc99ad58a0c3e3e450e,70110,Cuvette_Beech_Mixed_2_27m_sun_right,Ecosense_MainTower,RelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
994b7d34306b4b01bb6fe0278ce59a14,70110,Cuvette_Beech_Mixed_2_27m_sun_right,Ecosense_MainTower,Temperature,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
89ab0e6854464365a7e4d223a3f7537c,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch0,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
eab59a2a07cb43af9261ff06ce78a9ef,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch1,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ff3435b370524e0396c1b273ac3991da,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch2,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
af578062893546b081924d43f6d6a49e,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch3,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
0311480095a947b6ac2803e97571aa6d,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch4,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
8ccdf04385364679bab98812d2e9e4e5,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch5,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
ea2cf25c17a04ca3b05571f9aa00a621,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch6,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
d8e2420c767a4265b082c2c8cb245cd3,70110,Cuvette_Beech_Mixed_2_27m_sun_right_ch7,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b889f1b863b548b4a82b2327eb2c1763,70110,Cuvette_Beech_Mixed_2_27m_sun_right_gain,Ecosense_MainTower,DigitalRawSignal,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
15c74534a0f14122aa674966b79da82f,70110,Cuvette_Beech_Mixed_2_27m_sun_right_nearInfraredSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
998b8703a3f943e5b15c03535bbaf939,70110,Cuvette_Beech_Mixed_2_27m_sun_right_tint,Ecosense_MainTower,Duration,ms,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
37f0242993b44b2fb1bc51c951a9258f,70110,Cuvette_Beech_Mixed_2_27m_sun_right_wholeSpectrum,Ecosense_MainTower,LightSpectrum,None,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
b0d3c95a002643dfb644d4fc65fa59b8,70088,Cuvette_Beech_Mixed_4_23m_shade_left,Ecosense_MainTower,InternalRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
c78be7a46f5544c2987c4e27db19e54d,70088,Cuvette_Beech_Mixed_4_23m_shade_left,Ecosense_MainTower,InternalTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
f1a39db6d6cf42c98bd6f77a8f5a97a2,70088,Cuvette_Beech_Mixed_4_23m_shade_left,Ecosense_MainTower,LeafRelHumidity,%,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
e3a0cd1507124f4ca8eeb6058396db46,70088,Cuvette_Beech_Mixed_4_23m_shade_left,Ecosense_MainTower,LeafTemp,degC,ECOvette,YasminaFrey_A3_StefanieDumberger_A3,Selected Value,PT60M
